Id,date,platform,News content,title,Label
279,2024-05-31 10:44:02,MisbarFC,يعود تاريخ نشر الصورة إلى نوفمبرتشرين الأول عام ، عقب شنّ الاحتلال الإسرائيلي غارات جوية على مقر فضائية الأقصى، ومبان أخرى في قطاع غزة، حينها التفاصيل هنا httpsmsbrcorl,يعود تاريخ نشر الصورة إلى نوفمبرتشرين الأول عام ، عقب شنّ الاحتلال الإسرائيلي غارات جوية على مقر فضائية الأقصى، ومبان أخرى في قطاع غزة، حينها,fake
280,2023-01-07 11:58:07,MisbarFC,أفاد بيان لوزارة التعليم الفلسطينية بأن قوات الاحتلال اعتقلت قاصرًا فلسطينيًّا خلال عام ، إلا أن هذا المقطع ليس من,أفاد بيان لوزارة التعليم الفلسطينية بأن قوات الاحتلال اعتقلت قاصرًا فلسطينيًّا خلال عام ، إلا أن هذا المقطع ليس من,fake
281,2023-01-28 14:01:39,MisbarFC,الصورة تعود إلى الشاب محمود كميل الذي قضى برصاص قوات الاحتلال الإسرائيلي عام ، إثر تنفيذه عمليه إطلاق نار أصيب فيها عنصر من شرطة الاحتلال عند باب الأسباط في إليك تفاصيل التحقق هنا httpsbitlyHeJbMr,الصورة تعود إلى الشاب محمود كميل الذي قضى برصاص قوات الاحتلال الإسرائيلي عام ، إثر تنفيذه عمليه إطلاق نار أصيب فيها عنصر من شرطة الاحتلال عند باب الأسباط في,fake
282,2023-01-30 07:45:17,MisbarFC,الفيديو منشور في مايوأيار عام على أنه لفرحة سيدة فلسطينية لحظة دخولها المسجد الأقصى بعد إغلاقه سبعين يومًا بسبب تداعيات فايروس كورونا تعرفوا إلى تفاصيل حقيقة الفيديو في تحقق مسبار httpsbitlyjdrYef,الفيديو منشور في مايوأيار عام على أنه لفرحة سيدة فلسطينية لحظة دخولها المسجد الأقصى بعد إغلاقه سبعين يومًا بسبب تداعيات فايروس كورونا,fake
283,2023-01-30 11:47:59,MisbarFC,الصورة ليست لجزائري من ولاية سطيف وليست لمغربي من الدار البيضاء، وتعود لفلسطيني من غزة يُدعى محمود العجيلي تعرفوا إلى تفاصيل حقيقة الصورة في تحقق مسبار httpsbitlyDkzYkD,الصورة ليست لجزائري من ولاية سطيف وليست لمغربي من الدار البيضاء، وتعود لفلسطيني من غزة يُدعى محمود العجيلي,Real
284,2023-01-30 13:51:52,MisbarFC,الفيديو يعود إلى ناشط فلسطيني يُدعى أحمد ماهر، نشره في حسابه على تيك توك، في أكتوبرتشرين الأول تعرفوا إلى تفاصيل حقيقة الفيديو في تحقق مسبار httpsbitlyfQWdC,الفيديو يعود إلى ناشط فلسطيني يُدعى أحمد ماهر، نشره في حسابه على تيك توك، في أكتوبرتشرين الأول,fake
285,2023-02-03 08:12:31,MisbarFC,مقطع الفيديو منشور في مايوأيار عام على أنّه من قصف طائرات إسرائيلية لأهداف شمالي قطاع غزة خلال الحرب الإسرائيلية على القطاع، حينها، إليك تفاصيل التحقق هنا httpsbitlyYgWCM,مقطع الفيديو منشور في مايوأيار عام على أنّه من قصف طائرات إسرائيلية لأهداف شمالي قطاع غزة خلال الحرب الإسرائيلية على القطاع، حينها،,Real
286,2023-02-07 19:44:59,MisbarFC,الصورة التقطها المصور الفلسطيني فادي عبدالله ثابت أثناء قصف الاحتلال على قطاع غزة عام ، ونشرها في حساباته على مواقع التواصل الاجتماعي أكثر من مرة ليوضّح حقيقتها، عقب ربطها بشائعات عديدة وبلدان مختلفة إليك تفاصيل التحقق هنا httpsbitlyRJej,الصورة التقطها المصور الفلسطيني فادي عبدالله ثابت أثناء قصف الاحتلال على قطاع غزة عام ، ونشرها في حساباته على مواقع التواصل الاجتماعي أكثر من مرة ليوضّح حقيقتها، عقب ربطها بشائعات عديدة وبلدان مختلفة,Real
287,2023-02-08 10:00:01,MisbarFC,الفيديو منشور منذ نوفمبرتشرين الثاني الفائت، على أنّه لقافلة مساعدات باسم فاعل خير يعرف بـ أبو تركي ع ف م خلال وصولها إلى مخيمات الشمال السوري تعرفوا إلى تفاصيل حقيقة الفيديو في تحقق مسبار httpsbitlyKQgkX,الفيديو منشور منذ نوفمبرتشرين الثاني الفائت، على أنّه لقافلة مساعدات باسم فاعل خير يعرف بـ أبو تركي ع ف م خلال وصولها إلى مخيمات الشمال السوري,fake
288,2023-02-09 14:29:58,MisbarFC,مقطع الفيديو منشور منذ نوفمبرتشرين الثاني الفائت، على أنه لتجمع قطط في بعض الشوارع، ونشر حساب على تطبيق تيك توك الجزء الثاني من المقطع على أنه أثناء تجمع عدد من القطط في شارع فلسطين في مدينة جدة السعودية إليك تفاصيل التحقق هنا httpsbitlyIbrvTx,مقطع الفيديو منشور منذ نوفمبرتشرين الثاني الفائت، على أنه لتجمع قطط في بعض الشوارع، ونشر حساب على تطبيق تيك توك الجزء الثاني من المقطع على أنه أثناء تجمع عدد من القطط في شارع فلسطين في مدينة جدة السعودية,fake
289,2023-02-10 09:59:58,MisbarFC,مقطع الفيديو منشور في يونيوحزيران عام على أنّه لوصول معدات مصرية إلى معبر رفح، للدخول إلى غزة بعد الحرب الإسرائيلية على القطاع آنذاك إليك تفاصيل التحقق هنا httpsbitlyIayIlR,مقطع الفيديو منشور في يونيوحزيران عام على أنّه لوصول معدات مصرية إلى معبر رفح، للدخول إلى غزة بعد الحرب الإسرائيلية على القطاع آنذاك,Real
290,2023-02-11 07:59:08,MisbarFC,الصورة تعود لشاب فلسطيني يقيم في مدينة غزة يُدعى سالم بن عبد القادر، إذ أنّ الشاب نفى صحة الأخبار المتداولة عبر منشور على حسابه الشخصي على موقع فيسبوك إليك تفاصيل التحقق هنا httpsbitlyIfMuEH,الصورة تعود لشاب فلسطيني يقيم في مدينة غزة يُدعى سالم بن عبد القادر، إذ أنّ الشاب نفى صحة الأخبار المتداولة عبر منشور على حسابه الشخصي على موقع فيسبوك,fake
291,2023-02-14 06:29:56,MisbarFC,المشاهد المتداولة توثّق مقابلة أجرتها القناة الثانية الإسرائيلية مع زوجة وأبناء الشهيد إبراهيم العكاري، الذي نفّذ عملية دهس في الخامس من نوفمبرتشرين الثاني عام إليك تفاصيل التحقق هنا httpsbitlyPmmI,المشاهد المتداولة توثّق مقابلة أجرتها القناة الثانية الإسرائيلية مع زوجة وأبناء الشهيد إبراهيم العكاري، الذي نفّذ عملية دهس في الخامس من نوفمبرتشرين الثاني عام,fake
292,2023-02-18 14:29:53,MisbarFC,شبكة قدس الإخبارية لم تنشر التصريح المنسوب لوزارة الأوقاف في غزة حول التبرعات على موقعها أو عبر حساباتها على مواقع التواصل الاجتماعي، كما أكد مدير شبكة قدس لـ مسبار أن الشبكة لم تنشر الخبر وأنه مفبرك إليك تفاصيل التحقق هنا httpsbitlyYIzDAX,شبكة قدس الإخبارية لم تنشر التصريح المنسوب لوزارة الأوقاف في غزة حول التبرعات على موقعها أو عبر حساباتها على مواقع التواصل الاجتماعي، كما أكد مدير شبكة قدس لـ مسبار أن الشبكة لم تنشر الخبر وأنه مفبرك,fake
293,2023-02-24 11:29:24,MisbarFC,الصورة لشهداء مجزرة جنين التي وقعت في ينايركانون الثاني الفائت وراح ضحيتها تسعة فلسطينيين برصاص قوات الاحتلال إليك تفاصيل التحقق هنا httpsbitlymSW,الصورة لشهداء مجزرة جنين التي وقعت في ينايركانون الثاني الفائت وراح ضحيتها تسعة فلسطينيين برصاص قوات الاحتلال,fake
